# Resampled ADU, ADU Uncertainty, Sky ADU
1.764010921632707817e+06,1.345034501764317156e+03,6.574548425587438396e+04
1.725265444781527622e+06,1.330799987140414260e+03,6.645330063147863257e+04
1.764111189371594694e+06,1.345451942538144522e+03,6.678087276357934752e+04
1.738497442317776382e+06,1.335750444394928309e+03,6.627584614469947701e+04
1.697740372804810759e+06,1.320129787276571960e+03,6.539591745962605637e+04
1.688132455515702954e+06,1.316585543569352694e+03,6.579692656576899753e+04
1.705178167191955727e+06,1.323967733768133030e+03,6.847661783829866908e+04
1.697628065894425148e+06,1.321401619692056556e+03,6.952620585086438223e+04
1.700582024685074110e+06,1.321067760726515644e+03,6.474515223257703474e+04
1.683557746008198243e+06,1.314764711390569801e+03,6.588928558341214375e+04
1.694943814227359369e+06,1.318310447857882764e+03,6.266346264078725653e+04
1.664985681337136775e+06,1.306749550656707015e+03,6.182980796761091187e+04
1.739590026414462132e+06,1.335142310846158580e+03,6.278679632717341156e+04
1.700152008284802316e+06,1.320457926931272823e+03,6.334646392076211487e+04
1.705021613576981938e+06,1.322622702563644225e+03,6.455950440648080257e+04
1.664306463349211495e+06,1.306509941724694045e+03,6.242029804815546959e+04
1.702207102752105100e+06,1.321075247670605222e+03,6.283147398811854509e+04
1.699346742900564801e+06,1.320124864367076952e+03,6.319747800040309812e+04
1.648019868189596338e+06,1.300265663780904788e+03,6.206614641730213771e+04
1.669503887026599376e+06,1.309069146963402318e+03,6.304354809738902259e+04
1.686511939481305191e+06,1.315220928984077091e+03,6.245346019299483305e+04
1.719495063282079529e+06,1.327462682659767779e+03,6.167578595362568012e+04
1.665921970306576928e+06,1.307483312074877404e+03,6.352646536637660756e+04
1.639784647660864284e+06,1.297525304708692147e+03,6.372302010546642123e+04
1.694892181546257809e+06,1.319003754320855933e+03,6.540492425904818811e+04
1.674114398608553456e+06,1.311076290778198654e+03,6.529122363172403857e+04
1.730852714710592758e+06,1.333179043791939876e+03,6.693804794642198249e+04
1.688828036446494050e+06,1.316487169985424771e+03,6.460610918758230400e+04
1.627439580642309040e+06,1.293216156666958796e+03,6.614137536268593976e+04
1.658330788298292318e+06,1.305750042459716042e+03,6.732055619649670552e+04
1.645532485291598365e+06,1.300387091085403881e+03,6.593359550108991971e+04
1.658020238328570034e+06,1.305341051885722436e+03,6.721822899999408401e+04
1.663199413195227738e+06,1.307726813819381960e+03,6.764934649930713931e+04
1.669250588590678293e+06,1.309710875322920629e+03,6.679648433816134639e+04
1.677157716205429984e+06,1.312326296794028394e+03,6.573363128292739566e+04
1.658343010425957618e+06,1.306183086070079298e+03,6.920830847483317484e+04
1.659711822771569714e+06,1.306822699855901192e+03,7.044952268538170028e+04
1.669642444171987008e+06,1.309516916063425924e+03,6.612465344387624646e+04
1.646247160182322841e+06,1.300104442801061850e+03,6.418036420207423362e+04
1.660789141363662668e+06,1.305605094325127311e+03,6.369206058360639145e+04
1.658781902247252641e+06,1.305259049216176209e+03,6.446332697533589089e+04
1.655652203684631968e+06,1.304136923386581657e+03,6.524108188320061890e+04
1.620922377598361112e+06,1.290860130621098961e+03,6.567396697615196172e+04
1.628258739493741654e+06,1.293676801950468871e+03,6.590772224153649586e+04
1.622289619348539738e+06,1.290953647527711610e+03,6.504692054469494906e+04
1.592808619944206672e+06,1.279028271393378418e+03,6.315692035722807486e+04
1.612775107074125437e+06,1.286785415710546658e+03,6.248084550620279333e+04
1.633586609070752980e+06,1.294645097171662655e+03,6.153518460646237509e+04
1.686033507590211695e+06,1.315304732615584953e+03,6.145640172869760136e+04
1.671944111554504605e+06,1.309923573133100717e+03,6.229374551089543093e+04
1.635709332294020569e+06,1.295964909086931812e+03,6.410948479599566053e+04
1.628840255203005625e+06,1.293395583796836945e+03,6.454372365779015672e+04
1.633772782781768590e+06,1.294894602905193551e+03,6.267811041372403997e+04
1.628448739507038146e+06,1.292618617844404525e+03,6.189678281588878599e+04
1.620288361543845152e+06,1.289542240898740374e+03,6.237521135195851093e+04
1.617609088460900821e+06,1.288593915272904042e+03,6.273227587941684760e+04
1.612688246922750026e+06,1.286094696652571429e+03,6.020542953989587841e+04
1.616887019798511872e+06,1.286856943910092468e+03,5.650677958739075257e+04
1.647008661076658173e+06,1.298349389967913339e+03,5.598521727003507112e+04
1.619700932410114212e+06,1.288190931644722923e+03,5.548157583571779833e+04
1.603970438374472316e+06,1.282124090350789629e+03,5.545991870152037154e+04
1.643536988007151289e+06,1.297017519330548794e+03,5.580818011645170191e+04
1.642457458970747422e+06,1.296925769207253097e+03,5.711268161074670934e+04
1.620612147300652927e+06,1.288886990584302112e+03,5.907742199719394557e+04
1.602278053794791922e+06,1.281770964595678151e+03,5.916240299640111334e+04
1.605128549527817173e+06,1.283312109157846407e+03,6.007716140472998086e+04
1.613140839884327492e+06,1.286662756758289788e+03,6.074623805152874411e+04
1.625207611176649807e+06,1.291216817578725113e+03,6.040307166156359017e+04
1.622282576135370648e+06,1.290377858633661617e+03,6.088531474699876708e+04
1.604492395671904786e+06,1.283401509560259910e+03,6.138789399629422405e+04
1.608206930389658548e+06,1.284406034451437336e+03,6.050756216255440813e+04
1.612829188747246284e+06,1.286121926840976357e+03,6.016195998132921522e+04
1.605235021739620017e+06,1.283328970022700332e+03,6.092344627694789961e+04
1.583390205317481421e+06,1.275704950275126293e+03,6.472484143687174219e+04
1.581711781631846447e+06,1.275207616066061291e+03,6.536815851897752145e+04
1.571480116772329202e+06,1.270826942515362362e+03,6.393891772068523278e+04
1.572433046582666691e+06,1.271529053210592110e+03,6.536804415376756515e+04
1.603244892172242748e+06,1.283744918369024163e+03,6.501417984440721921e+04
1.589120738815624965e+06,1.278111015027797976e+03,6.418730283911930746e+04
1.584285181013079593e+06,1.275710843917844159e+03,6.338203821107011026e+04
1.586904427289557178e+06,1.277109173357879399e+03,6.507803229019760329e+04
1.565201656824954553e+06,1.268083295347662215e+03,6.313505984350077779e+04
1.591664417020043591e+06,1.277831043339154576e+03,6.015014064404015517e+04
1.544537763565277215e+06,1.259353048930873229e+03,6.011338493394171383e+04
1.552035147655207664e+06,1.262452650393450085e+03,6.098541949508858670e+04
1.561864146693075076e+06,1.266258238576736403e+03,6.061063407557193568e+04
1.561002993500628509e+06,1.265844192719432385e+03,6.018982851663287147e+04
1.572086429874471389e+06,1.270427921052994179e+03,6.110384710834030557e+04
1.548236400098812301e+06,1.261398529517028237e+03,6.158070545509656222e+04
1.549346624380799709e+06,1.262087489049093165e+03,6.053226705625947216e+04
1.528262294757585274e+06,1.252903345174725700e+03,6.088679808263912855e+04
1.515948113042753888e+06,1.248530492798293608e+03,6.259768715808553679e+04
1.539005483994081849e+06,1.257757219641422807e+03,6.193808049818295694e+04
1.552539825700877002e+06,1.263334585221264206e+03,6.388200237646031746e+04
1.541348337738506496e+06,1.258789258549298211e+03,6.324032838063278905e+04
1.566243568019090919e+06,1.268491183899389171e+03,6.177927306466543814e+04
