# ADU, ADU Uncertainty, Sky ADU
1.110942986911648950e+04,6.875133300716409224e+01,1.160955630956689220e+02
1.093188083203168389e+04,6.821170990104835141e+01,1.167013522347897947e+02
1.087500699686784901e+04,6.809291951358682127e+01,1.611766168619204223e+02
1.093253115851510483e+04,6.818720512312835069e+01,1.889717074544911952e+02
1.064400086020425624e+04,6.732889675960089448e+01,2.173649465798687856e+02
1.087777592314411959e+04,6.804289313702945208e+01,2.117049318910924853e+02
1.152418499431661621e+04,7.003344424784987154e+01,1.451363297283332372e+02
1.149727380775590063e+04,6.986695555444882189e+01,1.632539903759239337e+02
1.205620865441224487e+04,7.158450566274566995e+01,2.282793749812371402e+02
1.233586523807894810e+04,7.228328653537745652e+01,1.205072569385974361e+02
1.269896834467516601e+04,7.333192459056407131e+01,1.276368680730049618e+02
1.293799412141051653e+04,7.408957917946372618e+01,1.121976124757998008e+02
1.251691167176825547e+04,7.282018718869626639e+01,1.357522109952020628e+02
1.242747553295023135e+04,7.258347445100407924e+01,1.552152058432417334e+02
1.217087862049927207e+04,7.192852193639164682e+01,1.407318137532175513e+02
1.298529762068879973e+04,7.428632655642233829e+01,1.668945252735501867e+02
1.373134636241451517e+04,7.635293408940017912e+01,1.667413584519350422e+02
1.408710280670189604e+04,7.720529396153362711e+01,1.533184499885228149e+02
1.416427035636877918e+04,7.750936541040064753e+01,1.501555668505027370e+02
1.444829619125127283e+04,7.829146068112261503e+01,1.685528254037581632e+02
1.458432695957084616e+04,7.859279522722179934e+01,1.175935108779651159e+02
1.477200438078929255e+04,7.915449640077308402e+01,1.753020451419362473e+02
1.486487457692690623e+04,7.938410379676780337e+01,1.626967848777662198e+02
1.499680130322351033e+04,7.975519656847377803e+01,1.861428162146767136e+02
1.530949373095803276e+04,8.053606722594319933e+01,1.539686490650120732e+02
1.562387510888403085e+04,8.129073030954351964e+01,1.942657070331963780e+02
1.591622592451330820e+04,8.209442346961978387e+01,1.557839744916682889e+02
1.602653916541277249e+04,8.231187604910995503e+01,1.890456584368481003e+02
1.598200234208651636e+04,8.228651633982548219e+01,1.796983479500950125e+02
1.650565326619412372e+04,8.361348748679414200e+01,1.874593894829134513e+02
1.640610894323578395e+04,8.336779947290310133e+01,1.911363185116535419e+02
1.628699075724019895e+04,8.299604285902050549e+01,2.160805313928992746e+02
1.662864572847021191e+04,8.387172453291698559e+01,1.453283111136117611e+02
1.677337609667895231e+04,8.417788235884060555e+01,9.734077830762576866e+01
1.725186224725511056e+04,8.541645173046875072e+01,2.504072116694827059e+02
1.780567170197453743e+04,8.675290904259638580e+01,2.431249443833570751e+02
1.764246563844385309e+04,8.637324690743035660e+01,1.600169320502633639e+02
1.796405576173647205e+04,8.721597714636466492e+01,2.278692992822146550e+02
1.814052191223859700e+04,8.766674028975897670e+01,2.566875197976914933e+02
1.875751348665243859e+04,8.897001459764666720e+01,1.942085804495972639e+02
1.893311837377578195e+04,8.938254751718476143e+01,1.972937261517287197e+02
1.874938721170879580e+04,8.900790603738565210e+01,1.632519382986530729e+02
1.898792487957243065e+04,8.959446325551603252e+01,1.935851990986589612e+02
1.920728079498433362e+04,9.003290142250800443e+01,1.223531531095249960e+02
1.975327031319536400e+04,9.134201880851992428e+01,1.749124544300055675e+02
2.009823448606485181e+04,9.210576967812075111e+01,1.559111659674400414e+02
2.063830882802831547e+04,9.337480380155032833e+01,2.112625591041262396e+02
2.083389734852471156e+04,9.379136449637525175e+01,1.924187536867124493e+02
2.130515928379019533e+04,9.486264186595879266e+01,2.214023748762160153e+02
2.149918295930066597e+04,9.527489642651190138e+01,2.073558471790935869e+02
2.178400284695038863e+04,9.583177588027346872e+01,2.324091047695919769e+02
2.199586217509906419e+04,9.639469312476573748e+01,2.497920574540247003e+02
2.177965056184244531e+04,9.583435820371401803e+01,2.463222888827932024e+02
2.121605981250957848e+04,9.465332347514073774e+01,2.092173353937383524e+02
2.071295696596964262e+04,9.355018492116964524e+01,2.224194252206655165e+02
2.060595755944788107e+04,9.321904870517262509e+01,2.164147315001674485e+02
2.207132142436103823e+04,9.647282726986404100e+01,1.591571328631922597e+02
2.321374781537675153e+04,9.897931975606017829e+01,2.341041090046141449e+02
2.371000599446088745e+04,1.000197038328744696e+02,2.327003454639528002e+02
2.449829778665018603e+04,1.015874788687545163e+02,2.573821155921722266e+02
2.479223515769676305e+04,1.021855554399801065e+02,2.550483604684768295e+02
2.469303512740826045e+04,1.018902297330484146e+02,2.012628811231660677e+02
2.460973562384672914e+04,1.017592713215995843e+02,1.876938441210566566e+02
2.435187610936186684e+04,1.012605532652541172e+02,2.246257975551585560e+02
2.494171194737137921e+04,1.025650102619008237e+02,2.465299170095141505e+02
2.552112082021348397e+04,1.036449174517971556e+02,2.320323208055737325e+02
2.533507141300825242e+04,1.033322841990993339e+02,2.140423702643638819e+02
2.583624454680736017e+04,1.042533937439528557e+02,2.017353691080376734e+02
2.587018124466689915e+04,1.043510284533007564e+02,2.395150960208628703e+02
2.489700012378858446e+04,1.024655760133005913e+02,2.373384612758534615e+02
2.606890796403501736e+04,1.047097698098228449e+02,1.896277539058444290e+02
2.632965285691307872e+04,1.053021063832134985e+02,2.881464895039982252e+02
2.624353247726273912e+04,1.051229274907894080e+02,1.861920679869631101e+02
2.691216999103968556e+04,1.063725977222532322e+02,1.873303014927790002e+02
2.752548866615896259e+04,1.075406992989717736e+02,2.154738820944215263e+02
2.722531043336555740e+04,1.071110644897351136e+02,2.547629524052597390e+02
2.753580743407880800e+04,1.075936954528728080e+02,2.642798755798654611e+02
2.756489678117483709e+04,1.076334324559901177e+02,2.394965621599889403e+02
2.732839116712621399e+04,1.072102695961493168e+02,2.928848281729876248e+02
2.760040406233537578e+04,1.077329746791837266e+02,2.851510473532846390e+02
2.760056683112664905e+04,1.078143262985319808e+02,3.210500087918223926e+02
2.763397955942563203e+04,1.078379421231170880e+02,2.662896376062280410e+02
2.812570176689302025e+04,1.087068413239067013e+02,2.280436685356052919e+02
2.859090290406673375e+04,1.096505707563571974e+02,2.359596977087357743e+02
2.889131570694472975e+04,1.102306768618510944e+02,2.512173650247283376e+02
2.882736164023673700e+04,1.100695908816205417e+02,2.654496588617517432e+02
2.984525945106244035e+04,1.119559491325572509e+02,2.270702092263272505e+02
3.031221780200069043e+04,1.128914890270457647e+02,2.589815045708053276e+02
3.007671867775224382e+04,1.124664198047393455e+02,2.735831712410869159e+02
3.064751107937590859e+04,1.134261087361135623e+02,2.048632330520637197e+02
3.131125763713939523e+04,1.147234190264744313e+02,2.626740484564742246e+02
3.128359599683389752e+04,1.146062287197612051e+02,2.315639699732298880e+02
3.112333058719551627e+04,1.144436563038877495e+02,3.481935324604677930e+02
3.084811333246796130e+04,1.139122233054142441e+02,2.159267942019643272e+02
3.180988832348585493e+04,1.156288014650309606e+02,2.645247996534680510e+02
3.164595200269783163e+04,1.153125426043618944e+02,3.078086442017131503e+02
3.229157593352916592e+04,1.164730128885879878e+02,3.060421425636004074e+02
3.250643549968644584e+04,1.168799442945891229e+02,3.430140417483626152e+02
3.217152721427512006e+04,1.163460212090073611e+02,2.656724606528068193e+02
3.176619971513533892e+04,1.155311903437603149e+02,3.095949803777555758e+02
3.108616282900726583e+04,1.142720384266144720e+02,2.701721528702310593e+02
2.936510558173810568e+04,1.111130911500902982e+02,3.086500035614630519e+02
2.728542132137422232e+04,1.071656121713082683e+02,2.722962141806958130e+02
2.858091875075635107e+04,1.096395593319442270e+02,2.479680653554152627e+02
3.176705969234549048e+04,1.154850833478480183e+02,2.339376815124907978e+02
3.216387764919190886e+04,1.162497189447384045e+02,3.136974894526210846e+02
3.204455701817258159e+04,1.160241560443681266e+02,2.957619775126020158e+02
3.237400936547945457e+04,1.165961070702762754e+02,2.656592203652245416e+02
3.287757870325666590e+04,1.175184537491332151e+02,3.064132637728752684e+02
3.346615513237062260e+04,1.185275527376376630e+02,2.570425903988599998e+02
3.388274659911429626e+04,1.192953679955892028e+02,3.176575064862054205e+02
3.444484105971753888e+04,1.202673973739257178e+02,3.067324239419141918e+02
3.532320222922637913e+04,1.218287301337988282e+02,3.121091436444060037e+02
3.532246689502720255e+04,1.217899331092664426e+02,3.151956451874070808e+02
3.586442823383263021e+04,1.227535886132899776e+02,3.067976015683660194e+02
3.535271064882490464e+04,1.218364469235943091e+02,3.050896297326643207e+02
3.476359089406744897e+04,1.208340734936713403e+02,3.215170771247040875e+02
3.658128647103435651e+04,1.239441645877617049e+02,3.455824698833648654e+02
3.772764553123818041e+04,1.258515769119841536e+02,3.438042861651196631e+02
3.641915607992056175e+04,1.236489368289123689e+02,3.102001770111647829e+02
3.709193599084525340e+04,1.248334640706290344e+02,3.998542820255786978e+02
3.719859100023180508e+04,1.249717812397237111e+02,3.386114417166801331e+02
3.785279646243197203e+04,1.260442938206649757e+02,3.172816100986105994e+02
3.780125460231355100e+04,1.259887452677036919e+02,3.624867447651793100e+02
3.825310912074480439e+04,1.267418284336466883e+02,3.800820068356833872e+02
3.836386911497065739e+04,1.268679575907151786e+02,2.778506154016765208e+02
3.882851854218822700e+04,1.276441733669731065e+02,3.142032244459110188e+02
3.904237695380714285e+04,1.280109192540938636e+02,3.387505077393404918e+02
3.949895669227717735e+04,1.287497967184112326e+02,3.381447559666786447e+02
3.936367005405046075e+04,1.285780926672290434e+02,4.130130966867643565e+02
3.988800467142355046e+04,1.293920029119003914e+02,3.585437745802291261e+02
4.035682302515257470e+04,1.301672521429623544e+02,3.924784253451218206e+02
4.072266681813503237e+04,1.307149072895349775e+02,3.369321601247901299e+02
4.098906568183033960e+04,1.311167576726499533e+02,2.921538043402925382e+02
4.127141559530365339e+04,1.316242865988480446e+02,4.001626281599420167e+02
4.127384115708712488e+04,1.316036177328936390e+02,3.469868536011173887e+02
4.067881509241246385e+04,1.306505144841354422e+02,3.436855303384353419e+02
4.138597639450895076e+04,1.317516534424786983e+02,2.979228353079014369e+02
4.237397725387703395e+04,1.333422010800830719e+02,3.701753789963752865e+02
4.269747375161455420e+04,1.338611367903141343e+02,3.922846744704151547e+02
4.269808370131863194e+04,1.338524630930365049e+02,3.686140133237095142e+02
4.294978012789834611e+04,1.342534385299504720e+02,3.847618070534917365e+02
4.338177121411094413e+04,1.349396302555388729e+02,4.291116943722709038e+02
4.309319172044181323e+04,1.344572605819138573e+02,3.612537091939234415e+02
4.291131411158962146e+04,1.341989038419368683e+02,3.971172890623091121e+02
4.387986553125404316e+04,1.356740049266416293e+02,3.619900258853105584e+02
4.484319864931164921e+04,1.371066097336849907e+02,2.954785084871930962e+02
4.545559744676440459e+04,1.380488089033049164e+02,3.206649669924538557e+02
4.543947402278322988e+04,1.380525001758662711e+02,3.668805012256281657e+02
4.593687665063444729e+04,1.388057277793111552e+02,3.698146886690403790e+02
4.618612486261755839e+04,1.391815528141632683e+02,3.762823831238247294e+02
4.647759126610316162e+04,1.396050431793304369e+02,3.523467888995635349e+02
4.702063804353533487e+04,1.404277817882448005e+02,3.686827293197771951e+02
4.738116889817985793e+04,1.409739931051561257e+02,4.026849182716140945e+02
4.777234887067243108e+04,1.415277167637100035e+02,3.541949363416974279e+02
4.779953697206314973e+04,1.415408745308214691e+02,3.185516816607271267e+02
4.802558338618342532e+04,1.418943359485670328e+02,3.361992876243853061e+02
4.803978613715183747e+04,1.419026477531343744e+02,3.233182827291236663e+02
4.836006551446225058e+04,1.424871062972530069e+02,4.540856886342058374e+02
4.887864312198169500e+04,1.431395638627462574e+02,3.422712654035938726e+02
4.926098852518190688e+04,1.437442922524007543e+02,4.291742723206437518e+02
4.967829812923124700e+04,1.442925946635562013e+02,3.292100140483875066e+02
4.963765828065692767e+04,1.442775749532635530e+02,4.107165766874088604e+02
5.059307412297723931e+04,1.455916042086022628e+02,2.950462553516553044e+02
