# Resampled ADU, ADU Uncertainty, Sky ADU
nan,nan,nan
7.736681469370971899e+04,1.801898871393856325e+02,5.237266991089643398e+02
7.871533003463037312e+04,1.817571518639867634e+02,5.460798002246224314e+02
7.913145625346974703e+04,1.822200822939630314e+02,5.226829418939969401e+02
8.000034119551013282e+04,1.831874420561370869e+02,4.883505644125905292e+02
8.067750027397481608e+04,1.840902765758190469e+02,5.929374333935343202e+02
8.123117920017411234e+04,1.846686874147487742e+02,6.116565490740364339e+02
8.154998325333895627e+04,1.850045655003572449e+02,5.886617960041030528e+02
8.147907038888288662e+04,1.848922161456868878e+02,5.344742198319047475e+02
8.193673753682606912e+04,1.854004361524008004e+02,5.257478643902127260e+02
8.195951292618041043e+04,1.854403343785907055e+02,5.486742940648723561e+02
8.186199981132015819e+04,1.853422697226968978e+02,5.693076943696684111e+02
8.204508963006727572e+04,1.855211096464857690e+02,5.259367824022516515e+02
8.229459242832561722e+04,1.857787978335666139e+02,4.871753595545565645e+02
8.227479257294190757e+04,1.857924019928905182e+02,5.460771092573478427e+02
8.221142859008080268e+04,1.856973731429966961e+02,5.072557537672112176e+02
8.163047945838054875e+04,1.850663737177671067e+02,5.437185443349603702e+02
8.024686909775667300e+04,1.834862842119798643e+02,5.251757878311599370e+02
7.661300754795219109e+04,1.793628605301782102e+02,5.785436129782278840e+02
7.484455848386815342e+04,1.773814392591661715e+02,6.795695270055332458e+02
7.588072388156487432e+04,1.786085517049691020e+02,7.770170548807387831e+02
7.873067841785580094e+04,1.819188234487664886e+02,7.859814550866971103e+02
7.391865759294619784e+04,1.763121670496921070e+02,7.898830721714326728e+02
7.116914452016951691e+04,1.730579609307406770e+02,8.427273942542076384e+02
7.117743181611894397e+04,1.730659629652357125e+02,7.941030555012201830e+02
7.383449931469070725e+04,1.761783392242602702e+02,6.682649309491071108e+02
8.151782462446411955e+04,1.849510739317126990e+02,5.670825427025633871e+02
8.292788241259855567e+04,1.865255164340692033e+02,5.582756856350996486e+02
8.343620675382878107e+04,1.871126820384545795e+02,5.883877757636201977e+02
8.356821550956196734e+04,1.872812276019562319e+02,6.234018759177323545e+02
8.346588338348793332e+04,1.871459772846219494e+02,5.874144708664078962e+02
8.397745234882281511e+04,1.876863775836264665e+02,5.401610504782338467e+02
8.403122532134620997e+04,1.877360808019756746e+02,5.248656516813250619e+02
8.380206722247622383e+04,1.874811481760410743e+02,5.273269825044528716e+02
8.409911832624577801e+04,1.878237776448142711e+02,5.474667330228010087e+02
8.465311450323149620e+04,1.884164214632852463e+02,5.149275192921974167e+02
8.511157660539988137e+04,1.889171484018152967e+02,5.051853142993038546e+02
8.499830894783344411e+04,1.889024610064701051e+02,6.882577486971924827e+02
8.491760740361918579e+04,1.887726703452838137e+02,6.197011438659181977e+02
8.503011017719101801e+04,1.888723022335544783e+02,5.793577046894806699e+02
8.583271206084972073e+04,1.897500495662457638e+02,5.706629651608634504e+02
8.578806078950686788e+04,1.897161055191314176e+02,5.945959649283790895e+02
8.562578224461759964e+04,1.895335127348406274e+02,5.882129854937429627e+02
8.487717736821393191e+04,1.886484994909095860e+02,4.914624345407257806e+02
8.540952305545048148e+04,1.892511805154051956e+02,5.157897963215837080e+02
8.568457540901914763e+04,1.895680397126247669e+02,5.372602278171631269e+02
8.515809063894439896e+04,1.890392021146860770e+02,6.226444487544703179e+02
8.509818146649081609e+04,1.889404675460000647e+02,5.699765978261252712e+02
8.503945373611984542e+04,1.888436800777275266e+02,5.183473861067521966e+02
8.625564148294646293e+04,1.901799751917772596e+02,5.151884691757704786e+02
8.618088285711352364e+04,1.901008774300756272e+02,5.204669599370675996e+02
8.575597382727780496e+04,1.896409097393210743e+02,5.331031804291076241e+02
8.601117649617735879e+04,1.899497655807460603e+02,5.805916592711992053e+02
8.612964187964565645e+04,1.900924427678943402e+02,6.014556749580065116e+02
8.601308143910145736e+04,1.899272115736073090e+02,5.386748518478982533e+02
8.589632312956017267e+04,1.897915224373359138e+02,5.273030505629471918e+02
8.568773712782202347e+04,1.895491169543742274e+02,5.069875923149855339e+02
8.657514932067134941e+04,1.905091391161027445e+02,4.873181436147467025e+02
8.701298213536784169e+04,1.909827963507312631e+02,4.776136002724894638e+02
8.579105950623059471e+04,1.897001701129080971e+02,5.692237115267475929e+02
8.580177492874434392e+04,1.897109498545559632e+02,5.680134196699490303e+02
8.600822860502175172e+04,1.899260919532980836e+02,5.511718295282356621e+02
8.662755288406433829e+04,1.906062357932572979e+02,5.562559180437677924e+02
8.730097559945953253e+04,1.913457907034453740e+02,5.617841054720598777e+02
8.759689269598510873e+04,1.916575435534668372e+02,5.432041775252201887e+02
8.771925558947397803e+04,1.917864545938558933e+02,5.355213036018014918e+02
8.748683439198926499e+04,1.915443739815657125e+02,5.542124671096981956e+02
8.748270973311396665e+04,1.915440071372042610e+02,5.614110159219299021e+02
8.763819368971438962e+04,1.917408623300535169e+02,6.099156627351284214e+02
8.766637947134388378e+04,1.917548292145666551e+02,5.814216133845858394e+02
8.774408254226854478e+04,1.917933333735850852e+02,5.028687044491328493e+02
8.773364606682999874e+04,1.917763876351334034e+02,4.941918036398859044e+02
8.771861317461577710e+04,1.917519786801049690e+02,4.816934352599821523e+02
8.817297447845381976e+04,1.922420312347499021e+02,4.773542859580621212e+02
8.857305621950194472e+04,1.926735404271288985e+02,4.735335063434346239e+02
8.854877629025928036e+04,1.926824916719034206e+02,5.339346485147486874e+02
8.853463981234058156e+04,1.926877033458269750e+02,5.691019426215495969e+02
8.913063563852946390e+04,1.933219261364839667e+02,5.552078528922778560e+02
8.937362110350707371e+04,1.935804966044562718e+02,5.495432799121343805e+02
8.938600071249376924e+04,1.935496812699483087e+02,4.756778811937549563e+02
8.938976794939952379e+04,1.935403038602461265e+02,4.531999130762318373e+02
8.970219943839036569e+04,1.939397057132459565e+02,5.604212843275249725e+02
8.977992233043613669e+04,1.940390640308209811e+02,5.870945082387252114e+02
8.942522299531790486e+04,1.935076241858758408e+02,5.333573224062276950e+02
8.934338262517561088e+04,1.933850041826435699e+02,5.209584517473033429e+02
9.012128915444885206e+04,1.943377766438159426e+02,5.216194786178418781e+02
9.031365786215115804e+04,1.945733879932428749e+02,5.217829441243736710e+02
9.044357161607338639e+04,1.947108698294223927e+02,5.199069438586324168e+02
9.048275665068483795e+04,1.947523375751113406e+02,5.193410981869864145e+02
9.046438720682087296e+04,1.947630252392344232e+02,5.705172732523728882e+02
9.045695566399399831e+04,1.947673490409912347e+02,5.912211083565239278e+02
9.072990039426268777e+04,1.950326946640355175e+02,5.467954567822119998e+02
9.088837590870069107e+04,1.951867580309099424e+02,5.210013043156942558e+02
9.069832812343935075e+04,1.949706333755412686e+02,5.002028709747702351e+02
9.052993642616494617e+04,1.947791362871099352e+02,4.817744347469523518e+02
9.069991418491494551e+04,1.949834738759657284e+02,5.204227044311360260e+02
9.095021871451112384e+04,1.952843757376768394e+02,5.773350736384110178e+02
9.100158539366519835e+04,1.953251067753138557e+02,5.533737778238501051e+02
9.115150633145945903e+04,1.954439860850228285e+02,4.834393378630643952e+02
9.115404464953938441e+04,1.954468857472388095e+02,4.838418521122788434e+02
9.118234541186990100e+04,1.954792152853935079e+02,4.883296506241163684e+02
9.118234541186990100e+04,1.954792152853935079e+02,4.883296506241163684e+02
9.120538538436693489e+04,1.955627971686983813e+02,5.916812259885338108e+02
9.120836074829503195e+04,1.955735908673740084e+02,6.050279671485299104e+02
9.144300016952201258e+04,1.958226819437601876e+02,6.024140275224327752e+02
