# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
6.227210097075265035e-14,4.876552244892444924e-17,2.522229908365984269e-15,3.716865452759313355e-20
6.223540790698329185e-14,4.871351602882034634e-17,2.391312854701932140e-15,3.716075624659381371e-20
6.219783099531406072e-14,4.857797536793836464e-17,2.522401162458655715e-15,3.691138514786174956e-20
6.215950376038377583e-14,4.867061387494740560e-17,2.537559265257425325e-15,3.707081781577597805e-20
6.212048660683516934e-14,4.871890733555726569e-17,2.566859798805263946e-15,3.715752414993142053e-20
6.208094646589038868e-14,4.827919812924648904e-17,2.497804105565036741e-15,3.656182790713815573e-20
6.204070030544559842e-14,4.814732953224104082e-17,2.387834795768796144e-15,3.642078875185757791e-20
6.199965478237409575e-14,4.819108397628644153e-17,2.368115212234006344e-15,3.652139735641747112e-20
6.195789937686533632e-14,4.779990139702813658e-17,2.280462903559817521e-15,3.597638972878466997e-20
6.191556895775736844e-14,4.770951676557752629e-17,2.482739383176446157e-15,3.579516167590398773e-20
6.187278730865726785e-14,4.817001232763110605e-17,2.338938793116628824e-15,3.656555406023055677e-20
6.182966596388050488e-14,4.835353105280616982e-17,2.506870741187084115e-15,3.679068210246929809e-20
6.178620328088198105e-14,4.871512060570567931e-17,2.508372033616299517e-15,3.739441359074390185e-20
6.174217583651156570e-14,4.840902165263751292e-17,2.400848960865707931e-15,3.698175372607168907e-20
6.169767191709534572e-14,4.822077696472535935e-17,2.266144260706717412e-15,3.676904761563825391e-20
6.165278551155003568e-14,4.815025533906346175e-17,2.292520343137781778e-15,3.668484845214063683e-20
6.160763268411322715e-14,4.798604367460924286e-17,2.194097518820768464e-15,3.647302001563014301e-20
6.156230779404941341e-14,4.808284782827742329e-17,2.172801647223957280e-15,3.667769775946356655e-20
6.151684633802703598e-14,4.798826058128764879e-17,2.159451278556995695e-15,3.654052795039509803e-20
6.147080457028325870e-14,4.772847693696433793e-17,2.007717743361155101e-15,3.624944102564279077e-20
6.142426825444692727e-14,4.752406851620966991e-17,2.228378406379799000e-15,3.588956062578301790e-20
6.137740759608612578e-14,4.845695767166040572e-17,2.300575414777852864e-15,3.728624294197297287e-20
6.133051720901088420e-14,4.870229446757919467e-17,2.408887167744835307e-15,3.767966149563875504e-20
6.128324007635384924e-14,4.845955697438670793e-17,2.428151865761010844e-15,3.732470565547178239e-20
6.123500528913369930e-14,4.826818549997198654e-17,2.369291547597875557e-15,3.708088351700222650e-20
6.118617631367791377e-14,4.802958413914623897e-17,2.176585609261952126e-15,3.681276518381095057e-20
6.113689165061183563e-14,4.839876415531701861e-17,2.221374018958199631e-15,3.738885809408449888e-20
6.108749523845458798e-14,4.830527960722816012e-17,2.218454318665919457e-15,3.728153297853558147e-20
6.103803344834615955e-14,4.845602851572131764e-17,2.212313264265482198e-15,3.754098031079982533e-20
6.098849750312733155e-14,4.762925080692885467e-17,2.228259080821076221e-15,3.629109281558306723e-20
6.093889463454238301e-14,4.832863307137918342e-17,2.368163587257317941e-15,3.732888637134786540e-20
6.088926759514932498e-14,4.842044115479400471e-17,2.389564832677528057e-15,3.749025984728305994e-20
6.083949862087828747e-14,4.831406552538070136e-17,2.383269360510840180e-15,3.738351540017752739e-20
6.078956405129192711e-14,4.785376758679354904e-17,2.297745515203984376e-15,3.673435789891881370e-20
6.073948002400392098e-14,4.805574995333554891e-17,2.435286021531355429e-15,3.701895532326329191e-20
6.068928140239248388e-14,4.761243783998049689e-17,2.269014727649794925e-15,3.643491229235773282e-20
6.063903329474708388e-14,4.796456478604669055e-17,2.231590175199261145e-15,3.701705228133609396e-20
6.058871819744783390e-14,4.762997812326599215e-17,2.257261302993897612e-15,3.651811188317002181e-20
6.053831493170787646e-14,4.806002456526691507e-17,2.244069819854917663e-15,3.722119061294699310e-20
6.048788624591870814e-14,4.788005647540744192e-17,2.299121916261305979e-15,3.694486192466373946e-20
6.043741231249132337e-14,4.763878462832327176e-17,2.184845417449590635e-15,3.665256041635296400e-20
6.038686395150250249e-14,4.737133411219201861e-17,2.113347870143949272e-15,3.627474070715840756e-20
6.033626945698297728e-14,4.798690389494639445e-17,2.186179697687792295e-15,3.724248766913024600e-20
6.028557543588522831e-14,4.760363750363831671e-17,2.108087680130668427e-15,3.671550156418078453e-20
6.023478785293248031e-14,4.766216252246929728e-17,2.245723252232961059e-15,3.677092798349473445e-20
6.018390669140081896e-14,4.771707559986544776e-17,2.192661767564055203e-15,3.691340146094735634e-20
6.013295580480090294e-14,4.816743169325044295e-17,2.492919105090665018e-15,3.754023671670375279e-20
6.008190209199072950e-14,4.778009873953761892e-17,2.363862177843217721e-15,3.701704776869250609e-20
6.003078125523824524e-14,4.782997404856375267e-17,2.261040964017659499e-15,3.716496524656158243e-20
5.997958665178457127e-14,4.751403660201059877e-17,2.294065433530542501e-15,3.668794691455697796e-20
