# Resampled ADU, ADU Uncertainty, Sky ADU
2.520367267373638143e+00,6.242526764134493256e+00,1.485068178610044198e-01
2.418853768113492730e+00,6.239402814782345708e+00,2.613855802710093323e-01
2.450519232459102970e+00,6.241399792785504275e+00,3.813373889490407342e-01
2.787265392207968873e+00,6.253250062992574243e+00,2.529216896799991732e-01
2.745911864894007959e+00,6.252564699538638138e+00,4.012101042298538145e-01
2.428469023369619340e+00,6.238841141285616843e+00,9.959043232931315270e-02
1.998302522471405052e+00,6.223173657505019385e+00,2.006094055395969133e-01
2.069965855516305631e+00,6.226175764041241401e+00,2.397442829916660578e-01
2.214735980659731762e+00,6.232100515442890121e+00,3.256802042236093264e-01
2.454553059996067432e+00,6.242094507565692396e+00,4.779932492794450871e-01
2.884838944041991038e+00,6.257158011922108187e+00,2.898370754367230462e-01
2.977762560384683344e+00,6.260733236070652907e+00,3.250389185165296624e-01
2.750762600419933701e+00,6.253043140683934631e+00,4.477070108875157994e-01
2.447330115963748831e+00,6.239843211031675274e+00,1.553144692499477675e-01
2.591812535889152613e+00,6.246560167229244342e+00,3.653625842010221891e-01
3.407442448301801541e+00,6.277498799589119827e+00,4.191178428873346129e-01
3.868014262031786110e+00,6.294885880117077726e+00,4.631707946464219128e-01
3.960590993459292442e+00,6.297366075709216027e+00,3.077077149291294611e-01
4.053449423125787376e+00,6.299580624588636546e+00,9.300698431214424189e-02
4.132837416076748482e+00,6.304146128147994688e+00,3.505533178217931090e-01
4.039606164386754905e+00,6.299572381268705001e+00,1.723354634054476697e-01
4.008199734596615826e+00,6.298855563864951712e+00,2.471230312009598806e-01
3.835313109696001810e+00,6.292295676677253091e+00,2.308291660297084602e-01
3.951290149443944077e+00,6.297890296338667149e+00,4.424211677149068045e-01
3.878882961364722881e+00,6.295200692868159642e+00,4.344368817710937414e-01
3.831630781670650077e+00,6.292786558105805561e+00,3.203383216359585450e-01
